M,ef_construction,ef_search,build_time_s,avg_query_ms,std_query_ms,recall,std_recall,num_edges
32,200,400,279.25861370563507,3.9700067043304443,0.5256025350480296,0.5565,0.15691213234860762,324975
32,200,800,287.8329508304596,7.402529716491699,0.8125653076144517,0.934,0.11341871533937112,324569
32,400,400,300.0189595222473,5.046216249465942,0.7828084139138342,0.9185000000000001,0.1302227654215226,324542
32,400,800,309.303470492363,7.653547525405884,0.9262350385002917,0.951,0.08924316426758983,324567
